movie_id,actor_id
1905,905
1600,906
1626,906
1906,906
1907,907
789,908
931,908
1908,908
1909,909
1011,910
1910,910
2406,910
1911,911
347,912
1327,912
1912,912
1885,913
1913,913
950,914
1914,914
2654,914
745,915
1775,915
1915,915
1916,916
1917,917
3941,917
131,918
471,918
1005,918
1918,918
2013,918
1919,919
1920,920
1513,921
1921,921
3364,921
3511,921
1159,922
1250,922
1922,922
1950,922
2686,922
2745,922
1923,923
1924,924
1925,925
1926,926
1226,927
1344,927
1506,927
1585,927
1755,927
1781,927
1927,927
1928,928
1929,929
1930,930
237,931
259,931
478,931
643,931
654,931
1802,931
1931,931
2266,931
2491,931
1932,932
1770,933
1787,933
1933,933
2951,933
907,934
1008,934
1754,934
1934,934
923,935
1935,935
3741,935
1936,936
1937,937
1938,938
1957,938
2096,938
2893,938
1939,939
1094,940
1652,940
1940,940
1962,940
3812,940
1941,941
1942,942
1943,943
2751,943
1944,944
1502,945
1945,945
638,946
1244,946
1946,946
2061,946
1947,947
2226,947
2506,947
2755,947
2781,947
2927,947
1948,948
2943,948
1804,949
1949,949
1159,950
1250,950
1922,950
1950,950
2686,950
2745,950
494,951
1951,951
1952,952
1953,953
2515,953
792,954
1954,954
3390,954
505,955
788,955
938,955
1523,955
1955,955
2655,955
1956,956
1938,957
1957,957
2096,957
2893,957
67,958
1958,958
1959,959
1960,960
2505,960
2757,960
2966,960
3749,960
3824,960
1491,961
1520,961
1961,961
3657,961
1094,962
1652,962
1940,962
1962,962
3812,962
1963,963
2043,963
1964,964
1499,965
1689,965
1789,965
1965,965
1966,966
2474,966
2482,966
1237,967
1259,967
1478,967
1967,967
2521,967
1968,968
2003,968
2074,968
3280,968
1969,969
3643,969
1489,970
1970,970
1971,971
1972,972
970,973
1973,973
2015,973
2165,973
2173,973
2484,973
1414,974
1533,974
1846,974
1974,974
3001,974
3003,974
1975,975
1976,976
1977,977
1978,978
3532,978
682,979
1979,979
2932,979
1980,980
4,981
48,981
457,981
1981,981
1982,982
1983,983
1984,984
1985,985
2102,985
1276,986
1986,986
2075,986
1987,987
1988,988
1989,989
1990,990
3547,990
1991,991
1992,992
1993,993
1994,994
1995,995
1996,996
1997,997
2709,997
1998,998
1999,999
2000,0
670,1
1332,1
2001,1
2002,2
1968,3
2003,3
2074,3
3280,3
2004,4
2847,4
3536,4
609,5
1010,5
1013,5
1479,5
1618,5
2005,5
3919,5
584,6
1378,6
2006,6
2730,6
2737,6
2963,6
411,7
1768,7
2007,7
3145,7
2008,8
2009,9
2010,10
2376,10
3005,10
3013,10
2011,11
3966,11
1115,12
2012,12
131,13
471,13
1005,13
1918,13
2013,13
1669,14
2014,14
970,15
1973,15
2015,15
2165,15
2173,15
2484,15
2016,16
2029,16
2109,16
2975,16
2017,17
2018,18
2019,19
208,20
1129,20
2020,20
2160,20
1329,21
2021,21
2022,22
197,23
2023,23
2024,24
2790,24
2025,25
2384,25
2026,26
41,27
98,27
162,27
1486,27
2027,27
2028,28
2016,29
2029,29
2109,29
2975,29
2030,30
2031,31
2032,32
3710,32
2033,33
2034,34
2035,35
929,36
1466,36
1780,36
2036,36
2341,36
2357,36
2475,36
3583,36
3737,36
17,37
73,37
283,37
806,37
1824,37
2037,37
2038,38
2039,39
2040,40
1664,41
2041,41
355,42
1152,42
2042,42
1963,43
2043,43
1040,44
2044,44
2045,45
2046,46
2047,47
2675,47
1273,48
2048,48
2432,48
2049,49
2295,49
2553,49
2050,50
2051,51
3193,51
2052,52
2053,53
2054,54
2055,55
2056,56
2057,57
2058,58
883,59
1357,59
1463,59
1583,59
1737,59
2059,59
473,60
1216,60
2060,60
638,61
1244,61
1946,61
2061,61
8,62
37,62
145,62
147,62
243,62
343,62
361,62
652,62
879,62
1658,62
2062,62
1021,63
1877,63
2063,63
2064,64
57,65
64,65
153,65
166,65
207,65
240,65
247,65
2065,65
2066,66
1772,67
2067,67
2068,68
2069,69
2070,70
2071,71
2072,72
2073,73
1968,74
2003,74
2074,74
3280,74
1276,75
1986,75
2075,75
2076,76
30,77
172,77
412,77
1294,77
2077,77
2181,77
441,78
2078,78
2989,78
2079,79
3549,79
2080,80
2081,81
2082,82
3315,82
2083,83
2084,84
2085,85
3133,85
2086,86
2087,87
2088,88
2089,89
2090,90
2091,91
2092,92
2093,93
2094,94
3962,94
2095,95
1938,96
1957,96
2096,96
2893,96
2097,97
2159,97
2361,97
2959,97
3889,97
2098,98
210,99
753,99
2099,99
2100,100
2101,101
2991,101
1985,102
2102,102
2103,103
2369,103
2809,103
3241,103
2104,104
2105,105
2106,106
2107,107
2108,108
2016,109
2029,109
2109,109
2975,109
110,110
124,110
365,110
404,110
656,110
668,110
1110,110
1124,110
1365,110
1404,110
1656,110
1668,110
2110,110
2124,110
2365,110
2404,110
2656,110
2668,110
3110,110
3124,110
3365,110
3404,110
3656,110
3668,110
2111,111
2421,111
1415,112
1847,112
2112,112
2858,112
2113,113
2114,114
1431,115
2115,115
176,116
443,116
2116,116
123,117
2117,117
2118,118
3838,118
2119,119
2120,120
2121,121
2122,122
1710,123
2123,123
3552,123
110,124
124,124
365,124
404,124
656,124
668,124
1110,124
1124,124
1365,124
1404,124
1656,124
1668,124
2110,124
2124,124
2365,124
2404,124
2656,124
2668,124
3110,124
3124,124
3365,124
3404,124
3656,124
3668,124
2125,125
2126,126
2127,127
2128,128
2129,129
2130,130
2131,131
486,132
2132,132
3757,132
2133,133
2134,134
1034,135
2135,135
3327,135
1086,136
1201,136
2136,136
3160,136
3498,136
2137,137
2138,138
2139,139
2140,140
2325,140
2590,140
3220,140
2141,141
2142,142
2143,143
2144,144
218,145
877,145
2145,145
2767,145
3059,145
3060,145
3473,145
2146,146
2147,147
2879,147
2148,148
2149,149
2494,149
2150,150
2151,151
2152,152
2153,153
2154,154
496,155
1784,155
2155,155
3008,155
2156,156
2157,157
2158,158
2097,159
2159,159
2361,159
2959,159
3889,159
208,160
1129,160
2020,160
2160,160
2161,161
69,162
1642,162
2162,162
2163,163
2164,164
2659,164
3520,164
970,165
1973,165
2015,165
2165,165
2173,165
2484,165
2166,166
27,167
922,167
1000,167
2167,167
2234,167
2768,167
3673,167
2168,168
2169,169
2170,170
2171,171
2172,172
3412,172
970,173
1973,173
2015,173
2165,173
2173,173
2484,173
290,174
2174,174
2175,175
2176,176
154,177
1076,177
1196,177
2177,177
1277,178
2178,178
2179,179
3262,179
2180,180
30,181
172,181
412,181
1294,181
2077,181
2181,181
2182,182
117,183
855,183
1823,183
2183,183
2400,183
2184,184
3285,184
2185,185
2186,186
2187,187
2188,188
2189,189
2190,190
2312,190
2191,191
2192,192
2193,193
2194,194
2195,195
2196,196
2197,197
3056,197
899,198
2198,198
2199,199
2200,200
1128,201
2201,201
2202,202
2203,203
2204,204
2205,205
2206,206
2381,206
233,207
238,207
2207,207
2208,208
2209,209
2210,210
2211,211
2212,212
2213,213
2214,214
1749,215
2215,215
2216,216
1888,217
2217,217
3893,217
1593,218
1743,218
2218,218
2637,218
2741,218
2914,218
2219,219
2220,220
350,221
2221,221
1347,222
2222,222
2223,223
2224,224
3335,224
2225,225
1947,226
2226,226
2506,226
2755,226
2781,226
2927,226
1412,227
2227,227
2228,228
2229,229
3790,229
928,230
2230,230
2599,230
2231,231
2805,231
3604,231
3724,231
3933,231
372,232
1751,232
2232,232
220,233
2233,233
27,234
922,234
1000,234
2167,234
2234,234
2768,234
3673,234
33,235
341,235
635,235
1039,235
2235,235
2236,236
2237,237
2238,238
2247,238
2239,239
2240,240
2241,241
3369,241
2242,242
1278,243
1782,243
2243,243
2244,244
975,245
2245,245
758,246
2246,246
2238,247
2247,247
229,248
2248,248
2626,248
2249,249
1811,250
2250,250
2251,251
2252,252
2481,252
2753,252
2826,252
3245,252
2253,253
2254,254
132,255
2255,255
2676,255
2980,255
3514,255
2256,256
2257,257
2258,258
2259,259
2260,260
253,261
1507,261
1666,261
2261,261
2375,261
2262,262
2263,263
265,264
2264,264
2265,265
237,266
259,266
478,266
643,266
654,266
1802,266
1931,266
2266,266
2491,266
2267,267
3681,267
323,268
648,268
1676,268
2268,268
2881,268
2269,269
2270,270
2271,271
3268,271
2272,272
2273,273
2274,274
2275,275
1427,276
2276,276
2277,277
1416,278
1693,278
2278,278
2279,279
2280,280
1113,281
2281,281
2282,282
2283,283
1417,284
2284,284
2285,285
2286,286
2287,287
2288,288
3424,288
2289,289
2290,290
3174,290
2291,291
2292,292
2293,293
2294,294
2049,295
2295,295
2553,295
2296,296
2297,297
120,298
1120,298
2298,298
2299,299
2300,300
1303,301
2301,301
2302,302
2303,303
1300,304
1860,304
2304,304
3116,304
1004,305
2305,305
3419,305
2306,306
2307,307
2308,308
3543,308
1866,309
2309,309
2310,310
2311,311
2190,312
2312,312
876,313
2313,313
2559,313
3050,313
316,314
2314,314
2315,315
2316,316
2317,317
2318,318
2319,319
2320,320
2321,321
2322,322
2323,323
2324,324
3738,324
2140,325
2325,325
2590,325
3220,325
1134,326
1331,326
2326,326
2327,327
1603,328
2328,328
3341,328
3748,328
2329,329
2330,330
2635,330
2331,331
2332,332
3658,332
2333,333
2334,334
140,335
2335,335
2336,336
2337,337
2338,338
3929,338
752,339
1750,339
1903,339
2339,339
2340,340
2463,340
929,341
1466,341
1780,341
2036,341
2341,341
2357,341
2475,341
3583,341
3737,341
2342,342
2343,343
2344,344
1356,345
2345,345
2346,346
1575,347
2347,347
3883,347
2348,348
1572,349
2349,349
2350,350
2351,351
2352,352
2353,353
2354,354
257,355
2355,355
2356,356
929,357
1466,357
1780,357
2036,357
2341,357
2357,357
2475,357
3583,357
3737,357
857,358
859,358
1384,358
2358,358
624,359
1097,359
2359,359
2931,359
2360,360
2097,361
2159,361
2361,361
2959,361
3889,361
1228,362
2362,362
2777,362
2363,363
489,364
2364,364
110,365
124,365
365,365
404,365
656,365
668,365
1110,365
1124,365
1365,365
1404,365
1656,365
1668,365
2110,365
2124,365
2365,365
2404,365
2656,365
2668,365
3110,365
3124,365
3365,365
3404,365
3656,365
3668,365
2366,366
2367,367
897,368
2368,368
3751,368
2103,369
2369,369
2809,369
3241,369
2370,370
2371,371
2372,372
2373,373
1240,374
2374,374
253,375
1507,375
1666,375
2261,375
2375,375
2010,376
2376,376
3005,376
3013,376
514,377
2377,377
3070,377
1891,378
2378,378
2379,379
1560,380
1711,380
2380,380
2710,380
2206,381
2381,381
1402,382
2382,382
513,383
1517,383
1817,383
2383,383
3252,383
3663,383
2025,384
2384,384
2385,385
2386,386
1088,387
1613,387
2387,387
2388,388
1800,389
2389,389
2390,390
2391,391
2392,392
9,393
93,393
628,393
910,393
1027,393
1096,393
1795,393
1879,393
2393,393
2960,393
3215,393
3600,393
2394,394
2395,395
2396,396
2397,397
3061,397
2398,398
3655,398
99,399
266,399
1671,399
2399,399
117,400
855,400
1823,400
2183,400
2400,400
2401,401
2402,402
3963,402
2403,403
110,404
124,404
365,404
404,404
656,404
668,404
1110,404
1124,404
1365,404
1404,404
1656,404
1668,404
2110,404
2124,404
2365,404
2404,404
2656,404
2668,404
3110,404
3124,404
3365,404
3404,404
3656,404
3668,404
2405,405
1011,406
1910,406
2406,406
2407,407
2408,408
2409,409
1106,410
2410,410
2411,411
2412,412
2413,413
2845,413
2414,414
988,415
2415,415
2416,416
2417,417
2418,418
2419,419
2420,420
2111,421
2421,421
2422,422
2423,423
2424,424
2427,424
541,425
2425,425
2426,426
2447,426
2424,427
2427,427
2428,428
2429,429
2430,430
2431,431
1273,432
2048,432
2432,432
2433,433
2434,434
1432,435
2435,435
2436,436
2437,437
1049,438
2438,438
2548,438
2439,439
3554,439
2440,440
2441,441
2442,442
2443,443
2444,444
2445,445
2446,446
2426,447
2447,447
2448,448
2449,449
3716,449
556,450
2450,450
80,451
307,451
549,451
2451,451
2452,452
2703,452
2453,453
1298,454
2454,454
1554,455
2455,455
2456,456
2457,457
3713,457
2458,458
2459,459
2460,460
2461,461
2462,462
2340,463
2463,463
2464,464
2465,465
2466,466
2467,467
3476,467
2468,468
40,469
925,469
941,469
1009,469
2469,469
2733,469
2811,469
2470,470
2471,471
2472,472
756,473
1599,473
1628,473
2473,473
1966,474
2474,474
2482,474
929,475
1466,475
1780,475
2036,475
2341,475
2357,475
2475,475
3583,475
3737,475
1766,476
2476,476
2477,477
2764,477
2478,478
202,479
222,479
1036,479
2479,479
2480,480
2252,481
2481,481
2753,481
2826,481
3245,481
1966,482
2474,482
2482,482
2483,483
970,484
1973,484
2015,484
2165,484
2173,484
2484,484
2485,485
2486,486
2487,487
2488,488
2489,489
2490,490
237,491
259,491
478,491
643,491
654,491
1802,491
1931,491
2266,491
2491,491
2492,492
503,493
627,493
2493,493
3725,493
2149,494
2494,494
2495,495
2496,496
2497,497
1594,498
2498,498
396,499
685,499
780,499
1803,499
2499,499
3598,499
2500,500
2501,501
2502,502
2503,503
2504,504
1960,505
2505,505
2757,505
2966,505
3749,505
3824,505
1947,506
2226,506
2506,506
2755,506
2781,506
2927,506
1253,507
2507,507
204,508
2508,508
2509,509
2510,510
1650,511
2511,511
2789,511
2512,512
215,513
2513,513
2622,513
2634,513
2514,514
1953,515
2515,515
11,516
24,516
25,516
101,516
151,516
596,516
604,516
647,516
791,516
818,516
890,516
966,516
1243,516
2516,516
1851,517
2517,517
2518,518
2519,519
2520,520
2834,520
1237,521
1259,521
1478,521
1967,521
2521,521
2522,522
2523,523
1528,524
2524,524
3788,524
2525,525
2526,526
15,527
71,527
111,527
165,527
173,527
278,527
484,527
664,527
671,527
687,527
960,527
1003,527
1033,527
1164,527
2527,527
2529,527
2752,527
819,528
1155,528
1420,528
1692,528
2528,528
3002,528
3036,528
3513,528
3730,528
15,529
71,529
111,529
165,529
173,529
278,529
484,529
664,529
671,529
687,529
960,529
1003,529
1033,529
1164,529
2527,529
2529,529
2752,529
2530,530
2531,531
2532,532
2533,533
2534,534
2535,535
2536,536
2838,536
3413,536
2537,537
2538,538
2539,539
2540,540
2541,541
2542,542
2543,543
2544,544
276,545
632,545
661,545
1028,545
2545,545
2546,546
2696,546
847,547
1855,547
2547,547
3400,547
1049,548
2438,548
2548,548
2549,549
2550,550
2551,551
1190,552
2552,552
2049,553
2295,553
2553,553
2554,554
2555,555
3032,555
2556,556
2557,557
2558,558
876,559
2313,559
2559,559
3050,559
2560,560
2561,561
32,562
81,562
119,562
295,562
313,562
437,562
450,562
557,562
1311,562
2562,562
2563,563
2564,564
2565,565
2717,565
2566,566
2567,567
2568,568
2569,569
2570,570
2571,571
2572,572
1890,573
2573,573
2574,574
2575,575
2576,576
1490,577
2577,577
3325,577
21,578
359,578
569,578
2578,578
2969,578
3147,578
224,579
1335,579
2579,579
2580,580
2581,581
2582,582
3634,582
357,583
502,583
914,583
1059,583
1060,583
1767,583
2583,583
1778,584
2584,584
2585,585
2586,586
2587,587
3928,587
2588,588
2589,589
2140,590
2325,590
2590,590
3220,590
2591,591
2592,592
587,593
2593,593
3627,593
3755,593
2594,594
2595,595
2596,596
2597,597
171,598
248,598
393,598
807,598
963,598
2598,598
3006,598
928,599
2230,599
2599,599
327,600
621,600
1340,600
2600,600
3637,600
2601,601
2602,602
1429,603
2603,603
2649,603
2692,603
3159,603
3921,603
2604,604
2605,605
2606,606
2607,607
2608,608
2609,609
2618,609
2610,610
2611,611
2612,612
2613,613
476,614
1341,614
2614,614
2615,615
2616,616
2617,617
2609,618
2618,618
2619,619
1392,620
2620,620
2631,620
469,621
1753,621
2621,621
215,622
2513,622
2622,622
2634,622
75,623
106,623
2623,623
2685,623
769,624
1093,624
2624,624
2625,625
229,626
2248,626
2626,626
618,627
1609,627
2627,627
2628,628
3789,628
1154,629
2629,629
2630,630
1392,631
2620,631
2631,631
2632,632
2633,633
215,634
2513,634
2622,634
2634,634
2330,635
2635,635
2636,636
1593,637
1743,637
2218,637
2637,637
2741,637
2914,637
2638,638
2639,639
2640,640
19,641
239,641
939,641
2641,641
2642,642
2643,643
2644,644
2645,645
3507,645
2646,646
2647,647
2648,648
1429,649
2603,649
2649,649
2692,649
3159,649
3921,649
1262,650
2650,650
3731,650
3834,650
2651,651
2956,651
2652,652
2653,653
950,654
1914,654
2654,654
505,655
788,655
938,655
1523,655
1955,655
2655,655
110,656
124,656
365,656
404,656
656,656
668,656
1110,656
1124,656
1365,656
1404,656
1656,656
1668,656
2110,656
2124,656
2365,656
2404,656
2656,656
2668,656
3110,656
3124,656
3365,656
3404,656
3656,656
3668,656
2657,657
2658,658
2164,659
2659,659
3520,659
2660,660
2661,661
2662,662
2663,663
2664,664
2665,665
2666,666
2667,667
110,668
124,668
365,668
404,668
656,668
668,668
1110,668
1124,668
1365,668
1404,668
1656,668
1668,668
2110,668
2124,668
2365,668
2404,668
2656,668
2668,668
3110,668
3124,668
3365,668
3404,668
3656,668
3668,668
2669,669
385,670
2670,670
2671,671
2672,672
406,673
932,673
2673,673
2674,674
2047,675
2675,675
132,676
2255,676
2676,676
2980,676
3514,676
2677,677
2678,678
2679,679
26,680
2680,680
2681,681
2682,682
2683,683
1832,684
2684,684
3805,684
75,685
106,685
2623,685
2685,685
1159,686
1250,686
1922,686
1950,686
2686,686
2745,686
2687,687
2688,688
2689,689
686,690
2690,690
2691,691
1429,692
2603,692
2649,692
2692,692
3159,692
3921,692
2693,693
2694,694
2695,695
2546,696
2696,696
2697,697
2698,698
2699,699
2700,700
2840,700
715,701
981,701
1545,701
1562,701
1873,701
2701,701
2702,702
2452,703
2703,703
2704,704
2705,705
2706,706
2707,707
2708,708
1997,709
2709,709
1560,710
1711,710
2380,710
2710,710
2711,711
2712,712
2713,713
2714,714
2715,715
719,716
2716,716
2565,717
2717,717
2718,718
716,719
2719,719
2720,720
2721,721
1348,722
2722,722
2723,723
2724,724
2725,725
2726,726
727,727
2727,727
3475,727
2728,728
2729,729
584,730
1378,730
2006,730
2730,730
2737,730
2963,730
2731,731
1571,732
2732,732
40,733
925,733
941,733
1009,733
2469,733
2733,733
2811,733
2734,734
1137,735
2735,735
2736,736
584,737
1378,737
2006,737
2730,737
2737,737
2963,737
2738,738
2739,739
2740,740
1593,741
1743,741
2218,741
2637,741
2741,741
2914,741
2742,742
3231,742
825,743
1670,743
2743,743
3652,743
2744,744
1159,745
1250,745
1922,745
1950,745
2686,745
2745,745
1623,746
1887,746
2746,746
3339,746
2747,747
2748,748
1752,749
2749,749
2750,750
1943,751
2751,751
15,752
71,752
111,752
165,752
173,752
278,752
484,752
664,752
671,752
687,752
960,752
1003,752
1033,752
1164,752
2527,752
2529,752
2752,752
2252,753
2481,753
2753,753
2826,753
3245,753
2754,754
1947,755
2226,755
2506,755
2755,755
2781,755
2927,755
7,756
615,756
2756,756
3155,756
1960,757
2505,757
2757,757
2966,757
3749,757
3824,757
2758,758
2759,759
3890,759
2760,760
2761,761
2762,762
2763,763
2477,764
2764,764
726,765
2765,765
2766,766
218,767
877,767
2145,767
2767,767
3059,767
3060,767
3473,767
27,768
922,768
1000,768
2167,768
2234,768
2768,768
3673,768
935,769
2769,769
2770,770
2771,771
2772,772
1580,773
2773,773
2933,773
1896,774
2774,774
1360,775
2775,775
2776,776
1228,777
2362,777
2777,777
2778,778
2779,779
3062,779
3766,779
2780,780
1947,781
2226,781
2506,781
2755,781
2781,781
2927,781
783,782
2782,782
2788,782
2783,783
2784,784
2785,785
2786,786
1361,787
2787,787
783,788
2782,788
2788,788
1650,789
2511,789
2789,789
2024,790
2790,790
2791,791
2792,792
2793,793
2794,794
2795,795
3333,795
2796,796
1826,797
2797,797
3827,797
271,798
1584,798
1659,798
2798,798
2799,799
2800,800
933,801
1229,801
2801,801
2941,801
3383,801
3910,801
1686,802
2802,802
2803,803
3248,803
2804,804
2231,805
2805,805
3604,805
3724,805
3933,805
2806,806
3626,806
898,807
1042,807
1400,807
1798,807
2807,807
3063,807
2808,808
2103,809
2369,809
2809,809
3241,809
2810,810
40,811
925,811
941,811
1009,811
2469,811
2733,811
2811,811
2812,812
3346,812
2813,813
1261,814
2814,814
45,815
2815,815
2816,816
0,817
1505,817
2817,817
2877,817
2818,818
2819,819
2820,820
2821,821
2822,822
2823,823
2824,824
2825,825
2252,826
2481,826
2753,826
2826,826
3245,826
1377,827
2827,827
2828,828
2829,829
2830,830
3506,830
116,831
545,831
2831,831
2832,832
2833,833
2520,834
2834,834
403,835
2835,835
3042,835
2836,836
2837,837
2536,838
2838,838
3413,838
2839,839
2700,840
2840,840
2841,841
2842,842
2843,843
2844,844
2413,845
2845,845
2846,846
2004,847
2847,847
3536,847
2848,848
2849,849
2850,850
2851,851
3151,851
539,852
2852,852
2853,853
2854,854
2855,855
3004,855
1048,856
2856,856
2865,856
3179,856
2857,857
1415,858
1847,858
2112,858
2858,858
2859,859
2860,860
2861,861
1825,862
2862,862
2863,863
2864,864
3310,864
1048,865
2856,865
2865,865
3179,865
2866,866
2867,867
2868,868
2869,869
82,870
304,870
445,870
543,870
1280,870
2870,870
2871,871
2872,872
2873,873
2874,874
3080,874
2875,875
2876,876
0,877
1505,877
2817,877
2877,877
2878,878
2147,879
2879,879
2880,880
323,881
648,881
1676,881
2268,881
2881,881
203,882
336,882
2882,882
2883,883
2884,884
2885,885
2886,886
2887,887
3340,887
2888,888
741,889
1252,889
1421,889
1904,889
2889,889
2896,889
3502,889
2890,890
2891,891
592,892
2892,892
1938,893
1957,893
2096,893
2893,893
2894,894
2895,895
741,896
1252,896
1421,896
1904,896
2889,896
2896,896
3502,896
2897,897
2898,898
3618,898
1372,899
2899,899
2900,900
2901,901
2907,901
56,902
2902,902
2903,903
3659,903
217,904
329,904
362,904
777,904
1024,904
1037,904
1099,904
1511,904
1756,904
2904,904
3795,904
2905,905
2906,906
2901,907
2907,907
332,908
2908,908
3754,908
2909,909
1147,910
2910,910
2911,911
1132,912
2912,912
2917,912
2913,913
1593,914
1743,914
2218,914
2637,914
2741,914
2914,914
2915,915
2916,916
1132,917
2912,917
2917,917
1810,918
2918,918
2919,919
1219,920
1494,920
2920,920
3482,920
28,921
1111,921
2921,921
2936,921
580,922
2922,922
2923,923
2924,924
2925,925
3373,925
2926,926
1947,927
2226,927
2506,927
2755,927
2781,927
2927,927
2928,928
1145,929
2929,929
2930,930
624,931
1097,931
2359,931
2931,931
682,932
1979,932
2932,932
1580,933
2773,933
2933,933
2934,934
2935,935
28,936
1111,936
2921,936
2936,936
2937,937
515,938
918,938
2938,938
2939,939
1430,940
1812,940
2940,940
933,941
1229,941
2801,941
2941,941
3383,941
3910,941
2942,942
1948,943
2943,943
2944,944
2945,945
2946,946
2947,947
3167,947
2948,948
3219,948
511,949
954,949
1777,949
2949,949
2950,950
1770,951
1787,951
1933,951
2951,951
1655,952
2952,952
2953,953
2954,954
1144,955
2955,955
2651,956
2956,956
2957,957
2958,958
2097,959
2159,959
2361,959
2959,959
3889,959
9,960
93,960
628,960
910,960
1027,960
1096,960
1795,960
1879,960
2393,960
2960,960
3215,960
3600,960
2961,961
2962,962
584,963
1378,963
2006,963
2730,963
2737,963
2963,963
2964,964
3047,964
2965,965
1960,966
2505,966
2757,966
2966,966
3749,966
3824,966
2967,967
2968,968
3528,968
21,969
359,969
569,969
2578,969
2969,969
3147,969
2970,970
518,971
2971,971
2972,972
3936,972
2973,973
2974,974
2016,975
2029,975
2109,975
2975,975
2976,976
2977,977
2978,978
2979,979
132,980
2255,980
2676,980
2980,980
3514,980
2981,981
2982,982
2983,983
2984,984
2985,985
2986,986
2987,987
2988,988
441,989
2078,989
2989,989
2990,990
2101,991
2991,991
2992,992
2993,993
2994,994
1872,995
2995,995
554,996
868,996
2996,996
707,997
2997,997
2998,998
2999,999
3000,0
1414,1
1533,1
1846,1
1974,1
3001,1
3003,1
819,2
1155,2
1420,2
1692,2
2528,2
3002,2
3036,2
3513,2
3730,2
1414,3
1533,3
1846,3
1974,3
3001,3
3003,3
2855,4
3004,4
2010,5
2376,5
3005,5
3013,5
171,6
248,6
393,6
807,6
963,6
2598,6
3006,6
3007,7
496,8
1784,8
2155,8
3008,8
3009,9
3010,10
3011,11
3012,12
2010,13
2376,13
3005,13
3013,13
1069,14
3014,14
3015,15
3016,16
3109,16
3017,17
3018,18
3019,19
3020,20
1741,21
3021,21
3022,22
3023,23
3024,24
3025,25
3026,26
3027,27
3028,28
869,29
1116,29
1304,29
1449,29
3029,29
3030,30
3031,31
2555,32
3032,32
3033,33
3034,34
3106,34
3035,35
819,36
1155,36
1420,36
1692,36
2528,36
3002,36
3036,36
3513,36
3730,36
517,37
614,37
3037,37
3038,38
3039,39
3040,40
3041,41
403,42
2835,42
3042,42
3043,43
3044,44
3635,44
3045,45
3046,46
2964,47
3047,47
1383,48
3048,48
3049,49
876,50
2313,50
2559,50
3050,50
3051,51
3052,52
3053,53
3054,54
3055,55
2197,56
3056,56
3057,57
3322,57
3058,58
218,59
877,59
2145,59
2767,59
3059,59
3060,59
3473,59
218,60
877,60
2145,60
2767,60
3059,60
3060,60
3473,60
2397,61
3061,61
2779,62
3062,62
3766,62
898,63
1042,63
1400,63
1798,63
2807,63
3063,63
3064,64
3153,64
3065,65
3066,66
3067,67
3610,67
3068,68
3069,69
514,70
2377,70
3070,70
3071,71
3072,72
3073,73
3074,74
3693,74
3075,75
3076,76
3077,77
3078,78
1716,79
3079,79
2874,80
3080,80
3081,81
3082,82
3083,83
346,84
730,84
3084,84
3085,85
3086,86
3087,87
3088,88
572,89
1349,89
3089,89
3090,90
3091,91
3092,92
3093,93
3094,94
3095,95
3096,96
3097,97
3098,98
3099,99
3603,99
3100,100
3101,101
3102,102
3103,103
3104,104
3105,105
3034,106
3106,106
3107,107
3108,108
3016,109
3109,109
110,110
124,110
365,110
404,110
656,110
668,110
1110,110
1124,110
1365,110
1404,110
1656,110
1668,110
2110,110
2124,110
2365,110
2404,110
2656,110
2668,110
3110,110
3124,110
3365,110
3404,110
3656,110
3668,110
1242,111
3111,111
3621,111
3112,112
3113,113
3114,114
3115,115
1300,116
1860,116
2304,116
3116,116
3117,117
3118,118
3119,119
3120,120
3121,121
3122,122
3123,123
110,124
124,124
365,124
404,124
656,124
668,124
1110,124
1124,124
1365,124
1404,124
1656,124
1668,124
2110,124
2124,124
2365,124
2404,124
2656,124
2668,124
3110,124
3124,124
3365,124
3404,124
3656,124
3668,124
3125,125
3126,126
3127,127
3128,128
1591,129
3129,129
3130,130
3131,131
3132,132
2085,133
3133,133
3134,134
3135,135
3136,136
3137,137
3138,138
3139,139
3140,140
3141,141
3142,142
3143,143
3144,144
411,145
1768,145
2007,145
3145,145
3146,146
21,147
359,147
569,147
2578,147
2969,147
3147,147
3148,148
3149,149
946,150
3150,150
2851,151
3151,151
3152,152
3064,153
3153,153
3154,154
7,155
615,155
2756,155
3155,155
3156,156
3157,157
3158,158
1429,159
2603,159
2649,159
2692,159
3159,159
3921,159
1086,160
1201,160
2136,160
3160,160
3498,160
96,161
3161,161
3162,162
3163,163
851,164
1699,164
3164,164
1071,165
3165,165
3166,166
2947,167
3167,167
3168,168
3169,169
3170,170
3171,171
3172,172
3173,173
2290,174
3174,174
3175,175
3176,176
3177,177
3178,178
1048,179
2856,179
2865,179
3179,179
3180,180
3181,181
1079,182
3182,182
3183,183
1185,184
3184,184
3289,184
3185,185
3186,186
3187,187
3188,188
121,189
1031,189
3189,189
3303,189
3190,190
3191,191
3192,192
2051,193
3193,193
3194,194
3195,195
3196,196
3197,197
3198,198
3199,199
3200,200
3201,201
3202,202
3203,203
3204,204
3205,205
3206,206
3207,207
3233,207
3208,208
38,209
742,209
3209,209
3210,210
3211,211
3601,211
3212,212
3213,213
3214,214
3354,214
9,215
93,215
628,215
910,215
1027,215
1096,215
1795,215
1879,215
2393,215
2960,215
3215,215
3600,215
1157,216
3216,216
3770,216
3217,217
3218,218
3952,218
2948,219
3219,219
2140,220
2325,220
